CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,CODIGO_MUNICIPIO,TIPO,LATITUD,LONGITUD
68,SANTANDER,JESÚS MARÍA,68368,Municipio,5.872705896,-73.78997419
68,SANTANDER,JORDÁN,68370,Municipio,6.710814846,-73.1211236
68,SANTANDER,LA BELLEZA,68377,Municipio,5.895724341,-74.04676575
68,SANTANDER,LANDÁZURI,68385,Municipio,6.385234814,-73.78760899
68,SANTANDER,LA PAZ,68397,Municipio,6.21737437,-73.62977195
68,SANTANDER,LEBRIJA,68406,Municipio,7.204060063,-73.29138097
68,SANTANDER,LOS SANTOS,68418,Municipio,6.812162934,-73.10785086
68,SANTANDER,MACARAVITA,68425,Municipio,6.513745303,-72.58536492
68,SANTANDER,MÁLAGA,68432,Municipio,6.720222349,-72.73841091
68,SANTANDER,MATANZA,68444,Municipio,7.348778319,-73.05438997
68,SANTANDER,MOGOTES,68464,Municipio,6.492532315,-72.95834772
68,SANTANDER,MOLAGAVITA,68468,Municipio,6.643290559,-72.81916274
68,SANTANDER,OCAMONTE,68498,Municipio,6.355368858,-73.12211833
68,SANTANDER,OIBA,68500,Municipio,6.225596216,-73.27961515
68,SANTANDER,ONZAGA,68502,Municipio,6.335194548,-72.81205838
68,SANTANDER,PALMAR,68522,Municipio,6.525876964,-73.28247337
68,SANTANDER,PALMAS DEL SOCORRO,68524,Municipio,6.391750107,-73.28273174
68,SANTANDER,PÁRAMO,68533,Municipio,6.416631131,-73.17148232
68,SANTANDER,PIEDECUESTA,68547,Municipio,6.97082104,-73.01481196
68,SANTANDER,PINCHOTE,68549,Municipio,6.513892626,-73.17570986
68,SANTANDER,PUENTE NACIONAL,68572,Municipio,5.831129906,-73.67841815
68,SANTANDER,PUERTO PARRA,68573,Municipio,6.685278856,-73.95761256
68,SANTANDER,PUERTO WILCHES,68575,Municipio,7.398198257,-73.8354696
68,SANTANDER,RIONEGRO,68615,Municipio,7.474226085,-73.37246417
68,SANTANDER,SABANA DE TORRES,68655,Municipio,7.4065422,-73.57131807
68,SANTANDER,SAN ANDRÉS,68669,Municipio,6.796483063,-72.81613202
68,SANTANDER,SAN BENITO,68673,Municipio,6.076525355,-73.55295302
68,SANTANDER,SAN GIL,68679,Municipio,6.550778765,-73.11887911
68,SANTANDER,SAN JOAQUÍN,68682,Municipio,6.459879823,-72.85471883
68,SANTANDER,SAN JOSÉ DE MIRANDA,68684,Municipio,6.629400185,-72.73976423
68,SANTANDER,SAN MIGUEL,68686,Municipio,6.568121541,-72.64322497
68,SANTANDER,SAN VICENTE DE CHUCURÍ,68689,Municipio,6.894292346,-73.53900334
68,SANTANDER,SANTA BÁRBARA,68705,Municipio,6.988084711,-72.89608933
68,SANTANDER,SANTA HELENA DEL OPÓN,68720,Municipio,6.40890734,-73.58206609
68,SANTANDER,SIMACOTA,68745,Municipio,6.494231551,-73.45910992
68,SANTANDER,SOCORRO,68755,Municipio,6.462088241,-73.24436001
68,SANTANDER,SUAITA,68770,Municipio,6.101499739,-73.36225795
68,SANTANDER,SUCRE,68773,Municipio,5.983203734,-73.95936235
68,SANTANDER,SURATÁ,68780,Municipio,7.475402063,-72.98779966
68,SANTANDER,TONA,68820,Municipio,7.170891099,-72.93970443
68,SANTANDER,VALLE DE SAN JOSÉ,68855,Municipio,6.434578919,-73.10997171
68,SANTANDER,VÉLEZ,68861,Municipio,6.00741043,-73.69057256
68,SANTANDER,VETAS,68867,Municipio,7.322219563,-72.88156901
68,SANTANDER,VILLANUEVA,68872,Municipio,6.685867326,-73.16396916
68,SANTANDER,ZAPATOCA,68895,Municipio,6.813725566,-73.30975044
70,SUCRE,SINCELEJO,70001,Municipio,9.316673928,-75.43174967
70,SUCRE,BUENAVISTA,70110,Municipio,9.314972282,-74.98014057
70,SUCRE,CAIMITO,70124,Municipio,8.792311599,-75.13191063
70,SUCRE,COLOSÓ,70204,Municipio,9.494043427,-75.34528693
70,SUCRE,COROZAL,70215,Municipio,9.160624283,-75.23858178
70,SUCRE,COVEÑAS,70221,Municipio,9.394449802,-75.6574915
70,SUCRE,CHALÁN,70230,Municipio,9.569584598,-75.32420908
70,SUCRE,EL ROBLE,70233,Municipio,9.036231591,-75.14575038
70,SUCRE,GALERAS,70235,Municipio,9.135169096,-74.98134706
70,SUCRE,GUARANDA,70265,Municipio,8.337828523,-74.68734926
70,SUCRE,LA UNIÓN,70400,Municipio,8.811997799,-75.28322212
70,SUCRE,LOS PALMITOS,70418,Municipio,9.422380117,-75.21302191
70,SUCRE,MAJAGUAL,70429,Municipio,8.546148134,-74.71037883
70,SUCRE,MORROA,70473,Municipio,9.392496685,-75.32718744
70,SUCRE,OVEJAS,70508,Municipio,9.549655271,-75.18855916
70,SUCRE,PALMITO,70523,Municipio,9.334940293,-75.56199027
70,SUCRE,SAMPUÉS,70670,Municipio,9.165188649,-75.36027422
70,SUCRE,SAN BENITO ABAD,70678,Municipio,8.835634919,-74.96469398
70,SUCRE,SAN JUAN DE BETULIA,70702,Municipio,9.292019071,-75.21363579
70,SUCRE,SAN MARCOS,70708,Municipio,8.589220102,-75.17249955
70,SUCRE,SAN ONOFRE,70713,Municipio,9.814599536,-75.50522919
70,SUCRE,SAN PEDRO,70717,Municipio,9.396835638,-75.03741815
70,SUCRE,SAN LUIS DE SINCÉ,70742,Municipio,9.256299047,-75.09397089
70,SUCRE,SUCRE,70771,Municipio,8.814333477,-74.74753131
70,SUCRE,SANTIAGO DE TOLÚ,70820,Municipio,9.533810567,-75.53543469
70,SUCRE,SAN JOSÉ DE TOLUVIEJO,70823,Municipio,9.490297716,-75.44451115
73,TOLIMA,IBAGUÉ,73001,Municipio,4.451921427,-75.252591
73,TOLIMA,ALPUJARRA,73024,Municipio,3.390015064,-74.94078233
73,TOLIMA,ALVARADO,73026,Municipio,4.582625784,-74.98630686
73,TOLIMA,AMBALEMA,73030,Municipio,4.803365246,-74.80998676
73,TOLIMA,ANZOÁTEGUI,73043,Municipio,4.623390454,-75.20165423
73,TOLIMA,ARMERO,73055,Municipio,5.006758956,-74.84750095
73,TOLIMA,ATACO,73067,Municipio,3.37749064,-75.61373257
73,TOLIMA,CAJAMARCA,73124,Municipio,4.406971283,-75.49745918
73,TOLIMA,CARMEN DE APICALÁ,73148,Municipio,4.123416795,-74.74700246
73,TOLIMA,CASABIANCA,73152,Municipio,5.007003948,-75.19457703
73,TOLIMA,CHAPARRAL,73168,Municipio,3.743693084,-75.58986634
73,TOLIMA,COELLO,73200,Municipio,4.315603867,-74.91470256
73,TOLIMA,COYAIMA,73217,Municipio,3.775490271,-75.14720213
73,TOLIMA,CUNDAY,73226,Municipio,3.98252395,-74.68936908
73,TOLIMA,DOLORES,73236,Municipio,3.597863274,-74.80256674
73,TOLIMA,ESPINAL,73268,Municipio,4.166476969,-74.89352941
73,TOLIMA,FALAN,73270,Municipio,5.079256598,-74.95703372
73,TOLIMA,FLANDES,73275,Municipio,4.242813257,-74.83708638
73,TOLIMA,FRESNO,73283,Municipio,5.186694812,-75.05228995
73,TOLIMA,GUAMO,73319,Municipio,4.076501341,-74.97657287
73,TOLIMA,HERVEO,73347,Municipio,5.068553783,-75.24322959
73,TOLIMA,HONDA,73349,Municipio,5.179416561,-74.78303094
73,TOLIMA,ICONONZO,73352,Municipio,4.133276369,-74.53964257
73,TOLIMA,LÉRIDA,73408,Municipio,4.866034592,-74.92337178
73,TOLIMA,LÍBANO,73411,Municipio,4.877936755,-75.04763076
73,TOLIMA,SAN SEBASTIÁN DE MARIQUITA,73443,Municipio,5.235322593,-74.90668089
73,TOLIMA,MELGAR,73449,Municipio,4.193215498,-74.60517497
73,TOLIMA,MURILLO,73461,Municipio,4.826734468,-75.21993987
73,TOLIMA,NATAGAIMA,73483,Municipio,3.540518203,-75.12200999
73,TOLIMA,ORTEGA,73504,Municipio,3.937793962,-75.27824314
73,TOLIMA,PALOCABILDO,73520,Municipio,5.094035737,-75.0184505
73,TOLIMA,PIEDRAS,73547,Municipio,4.433764446,-74.99879938
73,TOLIMA,PLANADAS,73555,Municipio,3.09897343,-75.81684413
73,TOLIMA,PRADO,73563,Municipio,3.729166649,-74.87247706
73,TOLIMA,PURIFICACIÓN,73585,Municipio,3.854281614,-74.87451155
73,TOLIMA,RIOBLANCO,73616,Municipio,3.468077548,-75.85481103
73,TOLIMA,RONCESVALLES,73622,Municipio,4.097861181,-75.59428027
73,TOLIMA,ROVIRA,73624,Municipio,4.216730954,-75.34758364
73,TOLIMA,SALDAÑA,73671,Municipio,3.912542787,-75.01859762
73,TOLIMA,SAN ANTONIO,73675,Municipio,3.926088268,-75.50991004
73,TOLIMA,SAN LUIS,73678,Municipio,4.057271684,-75.16320806
73,TOLIMA,SANTA ISABEL,73686,Municipio,4.740827622,-75.20069946
73,TOLIMA,SUÁREZ,73770,Municipio,3.969210629,-74.84448738
73,TOLIMA,VALLE DE SAN JUAN,73854,Municipio,4.182125647,-75.17148237
73,TOLIMA,VENADILLO,73861,Municipio,4.70988172,-74.92089886
73,TOLIMA,VILLAHERMOSA,73870,Municipio,4.965753461,-75.15592969
73,TOLIMA,VILLARRICA,73873,Municipio,3.854384097,-74.61896623
76,VALLE DEL CAUCA,CALI,76001,Municipio,3.399043723,-76.57649259
76,VALLE DEL CAUCA,ALCALÁ,76020,Municipio,4.6788971,-75.78297932
76,VALLE DEL CAUCA,ANDALUCÍA,76036,Municipio,4.153314228,-76.16063341
76,VALLE DEL CAUCA,ANSERMANUEVO,76041,Municipio,4.795927292,-76.02963049
76,VALLE DEL CAUCA,ARGELIA,76054,Municipio,4.704287864,-76.14164999
76,VALLE DEL CAUCA,BOLÍVAR,76100,Municipio,4.393118861,-76.34982039
76,VALLE DEL CAUCA,BUENAVENTURA,76109,Municipio,3.493340766,-77.11872832
76,VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111,Municipio,3.819854318,-75.98312419
76,VALLE DEL CAUCA,BUGALAGRANDE,76113,Municipio,4.196852991,-76.0896103
76,VALLE DEL CAUCA,CAICEDONIA,76122,Municipio,4.308997973,-75.83672567
76,VALLE DEL CAUCA,CALIMA,76126,Municipio,3.923271619,-76.64260484
76,VALLE DEL CAUCA,CANDELARIA,76130,Municipio,3.382091564,-76.38317663
76,VALLE DEL CAUCA,CARTAGO,76147,Municipio,4.70684716,-75.91790846
76,VALLE DEL CAUCA,DAGUA,76233,Municipio,3.649822218,-76.72039347
76,VALLE DEL CAUCA,EL ÁGUILA,76243,Municipio,4.917562873,-76.06601001
76,VALLE DEL CAUCA,EL CAIRO,76246,Municipio,4.756063701,-76.21502826
76,VALLE DEL CAUCA,EL CERRITO,76248,Municipio,3.656072873,-76.30841784
76,VALLE DEL CAUCA,EL DOVIO,76250,Municipio,4.539979729,-76.28762701
76,VALLE DEL CAUCA,FLORIDA,76275,Municipio,3.304104295,-76.16477307
76,VALLE DEL CAUCA,GINEBRA,76306,Municipio,3.74410441,-76.19082004
76,VALLE DEL CAUCA,GUACARÍ,76318,Municipio,3.759414991,-76.34518277
76,VALLE DEL CAUCA,JAMUNDÍ,76364,Municipio,3.213892389,-76.62760418
76,VALLE DEL CAUCA,LA CUMBRE,76377,Municipio,3.694303106,-76.58989905
76,VALLE DEL CAUCA,LA UNIÓN,76400,Municipio,4.537937391,-76.10328983
76,VALLE DEL CAUCA,LA VICTORIA,76403,Municipio,4.483511142,-75.96677303
76,VALLE DEL CAUCA,OBANDO,76497,Municipio,4.597588666,-75.9491997
76,VALLE DEL CAUCA,PALMIRA,76520,Municipio,3.558392876,-76.22779972
76,VALLE DEL CAUCA,PRADERA,76563,Municipio,3.42063665,-76.17841841
76,VALLE DEL CAUCA,RESTREPO,76606,Municipio,3.806494973,-76.53489853
76,VALLE DEL CAUCA,RIOFRÍO,76616,Municipio,4.109500298,-76.37105443
76,VALLE DEL CAUCA,ROLDANILLO,76622,Municipio,4.443571848,-76.16824249
76,VALLE DEL CAUCA,SAN PEDRO,76670,Municipio,3.98143244,-76.20836168
76,VALLE DEL CAUCA,SEVILLA,76736,Municipio,4.193411919,-75.88818163
76,VALLE DEL CAUCA,TORO,76823,Municipio,4.638421279,-76.08106176
76,VALLE DEL CAUCA,TRUJILLO,76828,Municipio,4.233268116,-76.34292699
76,VALLE DEL CAUCA,TULUÁ,76834,Municipio,4.02840797,-76.03250379
76,VALLE DEL CAUCA,ULLOA,76845,Municipio,4.707718947,-75.77835903
76,VALLE DEL CAUCA,VERSALLES,76863,Municipio,4.644242641,-76.25924483
76,VALLE DEL CAUCA,VIJES,76869,Municipio,3.74365889,-76.47064718
76,VALLE DEL CAUCA,YOTOCO,76890,Municipio,3.904130354,-76.39080435
76,VALLE DEL CAUCA,YUMBO,76892,Municipio,3.595913669,-76.5109879
76,VALLE DEL CAUCA,ZARZAL,76895,Municipio,4.35359875,-76.05065336
81,ARAUCA,ARAUCA,81001,Municipio,6.796280825,-70.50921153
81,ARAUCA,ARAUQUITA,81065,Municipio,6.799338394,-71.29827429
81,ARAUCA,CRAVO NORTE,81220,Municipio,6.39654349,-70.07381197
81,ARAUCA,FORTUL,81300,Municipio,6.750907234,-71.79124241
81,ARAUCA,PUERTO RONDÓN,81591,Municipio,6.411761829,-70.96678964
81,ARAUCA,SARAVENA,81736,Municipio,6.906941714,-71.85070757
81,ARAUCA,TAME,81794,Municipio,6.390650479,-71.79178647
85,CASANARE,YOPAL,85001,Municipio,5.242744761,-72.25802857
85,CASANARE,AGUAZUL,85010,Municipio,5.126121886,-72.54821017
85,CASANARE,CHÁMEZA,85015,Municipio,5.228453404,-72.86496804
85,CASANARE,HATO COROZAL,85125,Municipio,6.03948032,-71.52445752
85,CASANARE,LA SALINA,85136,Municipio,6.178282373,-72.34693377
85,CASANARE,MANÍ,85139,Municipio,4.675769488,-72.21280273
85,CASANARE,MONTERREY,85162,Municipio,4.841308642,-72.8473434
85,CASANARE,NUNCHÍA,85225,Municipio,5.529181235,-72.09251937
85,CASANARE,OROCUÉ,85230,Municipio,4.915139133,-71.59873966
85,CASANARE,PAZ DE ARIPORO,85250,Municipio,5.779915281,-70.86947037
85,CASANARE,PORE,85263,Municipio,5.663194953,-71.92580806
85,CASANARE,RECETOR,85279,Municipio,5.263068507,-72.77081831
85,CASANARE,SABANALARGA,85300,Municipio,4.81119011,-72.99580655
85,CASANARE,SÁCAMA,85315,Municipio,6.049906435,-72.21076163
85,CASANARE,SAN LUIS DE PALENQUE,85325,Municipio,5.274955665,-71.81749276
85,CASANARE,TÁMARA,85400,Municipio,5.878927424,-72.20067822
85,CASANARE,TAURAMENA,85410,Municipio,4.697463691,-72.62922436
85,CASANARE,TRINIDAD,85430,Municipio,5.354527091,-71.25479519
85,CASANARE,VILLANUEVA,85440,Municipio,4.528307719,-72.82314281
86,PUTUMAYO,MOCOA,86001,Municipio,1.26070915,-76.66584349
86,PUTUMAYO,COLÓN,86219,Municipio,1.204815876,-76.97376805
86,PUTUMAYO,ORITO,86320,Municipio,0.673756323,-76.94313923
86,PUTUMAYO,PUERTO ASÍS,86568,Municipio,0.433884539,-76.52158203
86,PUTUMAYO,PUERTO CAICEDO,86569,Municipio,0.70416861,-76.49864415
86,PUTUMAYO,PUERTO GUZMÁN,86571,Municipio,0.746432215,-75.88022979
86,PUTUMAYO,PUERTO LEGUÍZAMO,86573,Municipio,0.05947197,-75.06479327
86,PUTUMAYO,SIBUNDOY,86749,Municipio,1.228746922,-76.91307585
86,PUTUMAYO,SAN FRANCISCO,86755,Municipio,1.136071096,-76.84726661
86,PUTUMAYO,SAN MIGUEL,86757,Municipio,0.272449048,-76.84510459
86,PUTUMAYO,SANTIAGO,86760,Municipio,1.036021482,-76.97751684
86,PUTUMAYO,VALLE DEL GUAMUEZ,86865,Municipio,0.42012589,-76.77067026
86,PUTUMAYO,VILLAGARZÓN,86885,Municipio,0.911149515,-76.74495447
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,88001,Isla,12.54311512,-81.71762382
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",PROVIDENCIA,88564,Municipio,13.3511096,-81.37388549
91,AMAZONAS,LETICIA,91001,Municipio,-3.530058784,-70.04513691
91,AMAZONAS,EL ENCANTO,91263,Área no municipalizada,-1.997234795,-72.72361566
91,AMAZONAS,LA CHORRERA,91405,Área no municipalizada,-1.509799605,-72.44442966
91,AMAZONAS,LA PEDRERA,91407,Área no municipalizada,-1.550256503,-69.94602815
91,AMAZONAS,LA VICTORIA,91430,Área no municipalizada,-0.125016381,-71.10487805
91,AMAZONAS,MIRITÍ - PARANÁ,91460,Área no municipalizada,-0.687037553,-71.1855046
91,AMAZONAS,PUERTO ALEGRÍA,91530,Área no municipalizada,-0.952145073,-73.75722748
91,AMAZONAS,PUERTO ARICA,91536,Área no municipalizada,-1.91085406,-71.1484049
91,AMAZONAS,PUERTO NARIÑO,91540,Municipio,-3.631323222,-70.47199039
91,AMAZONAS,PUERTO SANTANDER,91669,Área no municipalizada,-1.101032624,-71.93893358
91,AMAZONAS,TARAPACÁ,91798,Área no municipalizada,-2.451794264,-70.00651535
94,GUAINÍA,INÍRIDA,94001,Municipio,3.516363079,-68.00834728
94,GUAINÍA,BARRANCOMINAS,94343,Municipio,3.140558454,-69.69713423
94,GUAINÍA,SAN FELIPE,94883,Área no municipalizada,2.312179782,-67.52060569
94,GUAINÍA,PUERTO COLOMBIA,94884,Área no municipalizada,2.582829542,-68.25799033
94,GUAINÍA,LA GUADALUPE,94885,Área no municipalizada,1.404540273,-67.001518
94,GUAINÍA,CACAHUAL,94886,Área no municipalizada,3.38616245,-67.58507998
94,GUAINÍA,PANA PANA,94887,Área no municipalizada,1.981055294,-69.11440036
94,GUAINÍA,MORICHAL,94888,Área no municipalizada,2.421444806,-69.84001585
95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,95001,Municipio,2.484286091,-71.91916993
95,GUAVIARE,CALAMAR,95015,Municipio,1.613634284,-73.0342639
95,GUAVIARE,EL RETORNO,95025,Municipio,2.143447362,-72.24364869
95,GUAVIARE,MIRAFLORES,95200,Municipio,1.363974932,-72.01810951
97,VAUPÉS,MITÚ,97001,Municipio,1.06148231,-70.46688401
97,VAUPÉS,CARURÚ,97161,Municipio,1.052762314,-71.33093035
97,VAUPÉS,PACOA,97511,Área no municipalizada,-0.00834364,-70.5433061
97,VAUPÉS,TARAIRA,97666,Municipio,-0.719822209,-69.90776202
97,VAUPÉS,PAPUNAHUA,97777,Área no municipalizada,1.569312273,-70.91166315
97,VAUPÉS,YAVARATÉ,97889,Área no municipalizada,0.833312241,-69.61867754
99,VICHADA,PUERTO CARREÑO,99001,Municipio,5.836529669,-68.14122234
99,VICHADA,LA PRIMAVERA,99524,Municipio,5.517593607,-69.62044054
99,VICHADA,SANTA ROSALÍA,99624,Municipio,4.968581012,-70.65997097
99,VICHADA,CUMARIBO,99773,Municipio,4.262454746,-69.52140484
